Date,Open,High,Low,Close,Volume
2014-04-04,94.0,94.55,93.97,94.52,228625.0
2014-04-03,93.79,93.98,93.71,93.9,143342.0
2014-04-02,94.08,94.12,93.93,93.97,73215.0
2014-04-01,94.38,94.38,94.08,94.1,131612.0
2014-03-31,94.34,94.82,94.34,94.53,269688.0
2014-03-28,95.28,95.28,94.76,94.9,280110.0
2014-03-27,95.39,95.68,95.38,95.52,196728.0
2014-03-26,95.32,95.75,95.27,95.69,113189.0
2014-03-25,95.3,95.48,95.19,95.43,133769.0
2014-03-24,95.27,95.56,95.23,95.51,113659.0
2014-03-21,95.31,95.61,95.31,95.56,145042.0
2014-03-20,95.36,95.39,95.19,95.27,92342.0
2014-03-19,96.1,96.45,94.93,95.22,304235.0
2014-03-18,96.19,96.37,96.06,96.26,163096.0
2014-03-17,95.89,96.08,95.8,95.94,110816.0
2014-03-14,96.32,96.43,96.1,96.36,199465.0
2014-03-13,94.99,96.11,94.97,96.07,1217962.0
2014-03-12,95.06,95.16,94.89,95.04,227653.0
2014-03-11,94.47,94.89,94.47,94.77,135146.0
2014-03-10,94.41,94.61,94.41,94.56,115401.0
2014-03-07,94.21,94.65,94.18,94.47,162496.0
2014-03-06,94.63,94.84,94.61,94.74,173060.0
2014-03-05,95.23,95.48,95.2,95.44,102634.0
2014-03-04,95.77,95.8,95.44,95.45,222518.0
2014-03-03,96.23,96.35,96.13,96.3,358013.0
2014-02-28,95.7,96.0,95.42,95.92,166809.0
2014-02-27,95.63,95.75,95.5,95.59,251046.0
2014-02-26,95.53,95.59,95.11,95.34,86706.0
2014-02-25,95.38,95.69,95.38,95.55,200070.0
2014-02-24,95.29,95.32,95.15,95.27,93837.0
2014-02-21,95.05,95.23,94.97,95.17,131506.0
2014-02-20,95.45,95.66,95.32,95.45,142630.0
2014-02-19,95.68,95.68,95.3,95.5,80552.0
2014-02-18,95.37,95.49,95.31,95.38,97996.0
2014-02-14,95.89,95.96,95.77,95.91,43426.0
2014-02-13,95.96,95.96,95.41,95.5,175970.0
2014-02-12,95.36,95.37,95.14,95.27,37208.0
2014-02-11,95.53,95.53,95.08,95.12,81764.0
2014-02-10,95.51,95.71,95.48,95.54,63352.0
2014-02-07,95.31,95.62,95.24,95.47,85241.0
2014-02-06,96.19,96.19,95.57,95.6,70190.0
2014-02-05,96.42,96.53,96.1,96.3,139567.0
2014-02-04,96.3,96.4,96.03,96.04,174256.0
2014-02-03,95.93,96.87,95.82,96.7,424162.0
2014-01-31,95.46,95.74,95.35,95.58,188370.0
2014-01-30,95.04,95.23,94.91,95.03,182183.0
2014-01-29,95.63,95.89,95.46,95.56,353597.0
2014-01-28,95.17,95.17,94.81,94.98,124843.0
2014-01-27,95.11,95.55,95.01,95.16,254064.0
2014-01-24,95.42,95.65,95.27,95.52,785901.0
2014-01-23,94.18,94.83,94.12,94.68,640163.0
2014-01-22,93.5,93.7,93.45,93.47,240380.0
2014-01-21,93.49,93.89,93.47,93.57,549083.0
2014-01-17,93.61,93.72,93.57,93.69,229673.0
2014-01-16,93.66,93.78,93.51,93.65,178142.0
2014-01-15,93.5,93.59,93.29,93.37,186311.0
2014-01-14,94.19,94.31,93.69,93.74,511334.0
2014-01-13,94.73,94.97,94.49,94.91,445658.0
2014-01-10,93.39,94.07,93.39,93.89,277153.0
2014-01-09,93.15,93.4,93.08,93.21,167686.0
2014-01-08,93.18,93.28,93.0,93.25,167317.0
2014-01-07,93.48,93.62,93.28,93.42,135439.0
2014-01-06,93.21,94.0,93.17,93.78,287403.0
2014-01-03,93.64,93.66,93.2,93.22,267062.0
2014-01-02,93.1,93.43,93.01,93.25,286556.0
2013-12-31,93.08,93.12,92.75,92.76,260345.0
2013-12-30,92.87,93.06,92.86,92.98,282986.0
2013-12-27,93.05,93.17,92.88,92.88,353132.0
2013-12-26,93.22,93.33,93.18,93.26,203082.0
2013-12-24,93.67,93.8,93.61,93.8,57957.0
2013-12-23,93.95,93.96,93.83,93.87,372827.0
2013-12-20,93.54,94.04,93.51,93.87,625268.0
2013-12-19,93.83,93.95,93.69,93.72,259868.0
2013-12-18,94.84,95.5,93.76,93.89,436800.0
2013-12-17,94.88,95.31,94.88,95.19,160889.0
2013-12-16,94.85,94.98,94.78,94.85,130618.0
2013-12-13,94.66,94.85,94.58,94.64,109628.0
2013-12-12,94.88,94.98,94.53,94.58,193494.0
2013-12-11,95.16,95.63,95.16,95.39,214978.0
2013-12-10,95.05,95.22,94.9,95.08,139052.0
2013-12-09,94.76,94.8,94.57,94.57,144091.0
2013-12-06,95.15,95.28,94.9,94.99,272801.0
2013-12-05,95.73,96.14,95.59,96.06,401000.0
2013-12-04,95.24,95.93,95.13,95.52,291019.0
2013-12-03,95.34,95.8,95.13,95.39,497704.0
2013-12-02,94.85,95.06,94.75,94.92,553331.0
2013-11-29,95.49,95.53,95.31,95.34,287703.0
2013-11-27,95.96,95.96,95.6,95.64,315121.0
2013-11-26,96.15,96.55,96.15,96.47,176702.0
2013-11-25,96.04,96.34,96.02,96.27,315230.0
