Date,Open,High,Low,Close,Volume
2013-09-05,91.45,91.59,91.2,91.37,330599.0
2013-09-04,91.57,91.92,91.57,91.74,82972.0
2013-09-03,90.34,90.73,90.11,90.58,105094.0
2013-08-30,89.46,89.47,89.11,89.14,40075.0
2013-08-29,89.54,89.66,89.34,89.46,221106.0
2013-08-28,89.16,89.64,89.05,89.51,71442.0
2013-08-27,89.73,90.06,89.54,89.99,76661.0
2013-08-26,90.68,90.68,90.28,90.33,39700.0
2013-08-23,90.01,90.59,89.97,90.43,89341.0
2013-08-22,90.26,90.48,90.09,90.2,70911.0
2013-08-21,90.26,90.62,89.83,89.89,251899.0
2013-08-20,90.89,91.08,90.89,90.95,128528.0
2013-08-19,91.62,91.66,91.13,91.23,52847.0
2013-08-16,92.14,92.22,91.8,91.92,175720.0
2013-08-15,91.14,91.52,90.68,91.45,98736.0
2013-08-14,91.34,91.62,91.29,91.46,122434.0
2013-08-13,90.97,91.18,90.81,91.15,288804.0
2013-08-12,91.76,91.89,91.44,91.49,122188.0
2013-08-09,91.65,92.16,91.64,91.95,69822.0
2013-08-08,90.85,91.35,90.84,91.15,112684.0
2013-08-07,89.57,90.25,89.57,89.91,55255.0
2013-08-06,89.6,90.04,89.52,89.89,360518.0
2013-08-05,89.01,89.35,88.93,89.33,75826.0
2013-08-02,89.03,89.36,88.73,89.03,111918.0
2013-08-01,89.52,89.52,89.08,89.18,247864.0
2013-07-31,89.88,90.26,89.52,90.04,321937.0
2013-07-30,91.03,91.1,90.6,90.82,170667.0
2013-07-29,92.44,92.5,92.05,92.15,67234.0
2013-07-26,92.73,92.88,92.46,92.87,68729.0
2013-07-25,91.77,92.78,91.77,92.7,60955.0
2013-07-24,92.29,92.32,91.42,91.69,154455.0
