Date,Open,High,Low,Close,Volume
2013-11-19,104.95,105.14,104.41,104.56,7251137.0
2013-11-18,104.65,105.41,104.65,105.36,5451405.0
2013-11-15,104.66,104.74,104.31,104.73,6344845.0
2013-11-14,104.31,105.12,104.15,104.52,8895490.0
2013-11-13,103.87,104.04,103.74,103.88,5783944.0
2013-11-12,103.21,103.59,103.18,103.5,4840369.0
2013-11-11,103.53,103.58,102.96,103.02,4927178.0
2013-11-08,103.97,104.11,103.39,103.41,16889902.0
2013-11-07,105.05,106.05,104.97,105.96,7893771.0
2013-11-06,104.94,105.14,104.69,105.07,5643041.0
2013-11-05,105.79,105.83,104.99,105.02,8754722.0
2013-11-04,106.47,106.67,106.22,106.29,4733187.0
2013-11-01,106.97,107.0,106.14,106.19,11349769.0
2013-10-31,107.91,108.01,107.14,107.64,11452117.0
2013-10-30,107.93,108.21,107.21,107.41,10200010.0
2013-10-29,107.62,108.07,107.51,108.06,5270646.0
2013-10-28,108.01,108.38,107.91,107.92,6469344.0
2013-10-25,108.13,108.45,108.08,108.29,4429545.0
2013-10-24,108.61,108.67,107.87,107.89,7631370.0
2013-10-23,108.07,108.73,108.04,108.31,9165579.0
2013-10-22,107.6,108.12,107.56,107.89,9708542.0
2013-10-21,106.91,106.92,106.46,106.7,6162621.0
2013-10-18,107.11,107.48,106.98,107.04,9487800.0
2013-10-17,106.52,107.12,106.29,106.81,11306167.0
2013-10-16,104.47,105.86,104.27,105.85,14461015.0
2013-10-15,105.15,105.3,104.53,104.54,8291477.0
2013-10-14,105.39,105.64,104.33,104.61,4205714.0
2013-10-11,106.16,106.23,105.41,105.46,6501164.0
2013-10-10,104.8,105.53,104.51,105.49,9946474.0
2013-10-09,105.87,105.94,105.3,105.32,8439196.0
2013-10-08,105.98,106.51,105.83,106.17,5904709.0
2013-10-07,106.2,106.36,105.98,106.14,5761236.0
2013-10-04,105.67,105.78,105.35,105.71,5547172.0
2013-10-03,105.75,106.41,105.7,105.79,6649297.0
2013-10-02,105.93,106.48,105.76,105.96,5967420.0
2013-10-01,105.9,106.03,105.53,105.8,7593191.0
2013-09-30,106.66,106.9,106.18,106.4,8439805.0
2013-09-27,106.29,106.82,106.25,106.56,6461748.0
2013-09-26,106.48,106.62,106.19,106.3,5117071.0
2013-09-25,106.54,107.28,106.39,107.05,8130878.0
2013-09-24,105.99,106.84,105.84,106.83,11447619.0
2013-09-23,105.21,105.73,105.11,105.69,10242010.0
2013-09-20,104.69,105.18,104.45,104.92,8423126.0
2013-09-19,105.05,105.09,104.16,104.37,11627751.0
2013-09-18,103.63,105.55,102.98,104.99,19749126.0
2013-09-17,103.37,103.74,102.97,103.71,8795570.0
2013-09-16,104.33,104.41,102.85,102.86,8737467.0
2013-09-13,103.51,103.83,103.23,103.55,6107612.0
2013-09-12,103.85,104.0,103.06,103.15,6254696.0
2013-09-11,102.92,103.31,102.19,103.29,8952062.0
2013-09-10,102.73,103.34,102.36,102.38,8071190.0
2013-09-09,103.8,103.81,103.08,103.1,6875104.0
2013-09-06,103.25,103.82,102.81,103.05,9478829.0
2013-09-05,103.47,103.6,102.53,102.54,12290993.0
2013-09-04,104.45,104.65,103.95,103.99,4579633.0
2013-09-03,104.59,104.67,103.51,104.22,12084368.0
2013-08-30,106.02,106.68,105.74,105.99,8988000.0
2013-08-29,104.88,106.31,104.79,106.11,6672433.0
2013-08-28,105.41,105.57,104.94,105.27,7498069.0
2013-08-27,105.29,106.25,105.04,106.13,11573243.0
2013-08-26,104.56,104.89,104.33,104.81,5886443.0
2013-08-23,103.01,104.39,102.74,104.29,17441179.0
2013-08-22,102.46,103.23,102.24,103.17,8751942.0
2013-08-21,102.77,103.2,102.11,102.13,13250259.0
2013-08-20,102.89,103.36,102.85,103.26,10050089.0
2013-08-19,102.93,103.01,102.21,102.47,9022473.0
